OTU,FConL1,FConL2,FConL3,FConR1,FConR2,FConR3,FConS1,FConS2,FConS3,FFAL1,FFAL2,FFAL3,FFAR1,FFAR2,FFAR3,FFAS1,FFAS2,FFAS3,FWSHML1,FWSHML2,FWSHML3,FWSHMR1,FWSHMR2,FWSHMR3,FWSHMS1,FWSHMS2,FWSHMS3,VConL1,VConL2,VConL3,VConR1,VConR2,VConR3,VConS1,VConS2,VConS3,VFAL1,VFAL2,VFAL3,VFAR1,VFAR2,VFAR3,VFAS1,VFAS2,VFAS3,VWSHML1,VWSHML2,VWSHML3,VWSHMR1,VWSHMR2,VWSHMR3,VWSHMS1,VWSHMS2,VWSHMS3
OTU6403,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
OTU641,6,3,7,1,2,7,11,24,14,0,0,0,0,0,0,0,0,1,21,6,16,1,1,0,3,0,0,0,0,0,6,6,1,1,2,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,0,0,0
OTU6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU642,0,0,0,0,2,13,0,0,1,0,0,0,0,0,0,2,0,3,3,0,1,1,0,0,0,13,9,0,0,13,0,0,1,19,3,7,0,0,0,0,0,0,5,2,1,3,0,0,0,0,0,8,0,0
OTU6420,7,5,0,9,9,2,34,11,17,4,6,0,1,0,0,62,28,62,35,25,18,7,1,2,84,20,1,5,25,0,0,21,8,7,4,9,0,4,0,2,0,11,9,13,38,0,0,0,0,22,0,53,13,30
OTU6423,53,42,15,1,0,0,4,10,1,16,30,36,0,0,0,1,1,3,6,3,6,0,0,1,8,4,13,52,77,93,0,1,0,17,111,3,6,7,19,0,0,0,19,1,70,517,32,9,0,1,0,47,35,23
OTU6426,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU6428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OTU6429,13,8,3,0,0,0,0,1,0,2,11,8,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,13,14,17,0,0,0,0,16,3,0,4,7,0,0,0,3,1,17,92,2,1,0,0,0,12,2,5
OTU643,20,21,8,0,1,0,0,0,8,33,12,0,0,0,0,17,6,6,1,4,6,0,0,1,12,0,11,0,0,20,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU6430,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,5,0,0,0,25,1,0,0,2,13,32
OTU6434,176,142,51,0,7,0,94,32,73,20,13,32,0,0,0,6,4,9,10,24,51,0,2,1,95,37,12,2,1,13,0,4,0,2,3,5,2,2,1,0,1,1,7,4,3,1,11,0,0,0,0,10,4,5
OTU6436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
OTU6438,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0
OTU6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,5,0
OTU6442,0,2,0,2,0,0,9,14,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,108,0,1,0,5
OTU6443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6444,4,10,0,1,4,0,11,10,7,8,0,42,2,0,1,8,0,12,6,6,4,0,0,0,3,0,0,9,0,0,0,9,0,0,14,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,9,8,9,21
OTU6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU645,47,33,18,92,103,99,101,49,102,12,86,235,7,0,0,99,136,121,260,271,257,5,3,1,89,95,111,3,0,18,21,1,0,3,17,12,0,0,0,0,0,0,0,0,1,4,0,1,0,1,0,3,9,0
OTU6451,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20,0
OTU6457,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,5,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
OTU646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU6461,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
OTU6463,4,1,0,0,0,0,3,2,7,4,0,1,0,0,0,0,0,3,2,1,0,0,0,0,3,1,4,0,2,9,0,0,0,10,2,0,0,0,0,0,0,0,2,0,28,0,0,1,0,0,0,0,0,3
OTU6468,9,0,0,0,2,1,0,0,0,14,0,97,0,0,0,109,22,3,11,4,5,0,0,0,0,21,0,0,27,6,6,0,0,6,6,9,0,0,0,0,0,0,7,1,15,0,0,0,0,0,0,8,84,0
OTU647,0,4,0,2,2,0,0,5,9,0,0,0,12,0,2,0,18,4,9,2,11,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
OTU6473,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,2,0,7,9,0,19,0,0,4,3,0,6,9,35,0,0,0,0,0,14,0
OTU6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6483,17,164,9,9,7,1,123,58,4,0,0,0,0,0,0,0,5,2,62,184,32,0,0,0,0,0,0,0,0,0,7,0,0,0,13,133,0,0,0,0,0,0,1,9,89,25,0,0,0,0,0,7,13,26
OTU6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
OTU6486,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,94,12,0,4,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,142,3
OTU649,4,11,0,1,7,1,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
OTU6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU6494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6499,13,4,1371,7,0,3,43,3,26,0,0,10,2,1,3,44,10,0,30,6,29,1,6,2,19,14,0,25,0,0,0,52,0,0,0,1,19,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,7,0
OTU65,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0
OTU650,0,3,0,1,5,0,3,0,8,0,0,0,0,0,0,3,0,12,8,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6500,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6507,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
OTU6509,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0
OTU651,0,0,4,0,1,2,0,2,1,0,0,0,3,0,0,23,11,5,10,8,22,44,8,5,0,0,6,6,0,3,0,0,0,44,9,0,0,1,22,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0
OTU6511,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
OTU6517,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
OTU6518,1,1,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,5,3,1,0,4,0,0,6,0,0,2,0,15,0,0,0,1,0,6,0
OTU652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
OTU6525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
OTU6526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
OTU6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU6533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
OTU6534,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
OTU6536,24,14,2,7,12,0,7,16,3,0,4,100,4,1,0,43,24,26,28,13,13,3,1,1,5,43,0,6,2,38,0,42,32,64,94,104,33,44,11,36,39,65,74,58,44,38,0,58,38,59,423,41,215,355
OTU6538,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,7,1,0,1,0,0,0,0,0,7,17,0,0,0,15,0,5,37,0
OTU6539,21,0,0,1,12,3,0,0,0,43,25,0,0,0,0,6,7,4,0,0,1,0,0,0,1,17,0,0,201,18,0,3,0,0,14,51,0,13,37,0,0,0,0,5,12,0,0,31,0,0,12,38,67,7
OTU654,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6543,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
OTU6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
OTU6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
OTU656,0,0,0,3,3,5,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
OTU6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3
OTU6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU6565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,0
OTU6567,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
OTU657,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU6570,8,3,6,0,5,0,0,0,0,82,85,159,0,0,0,71,28,7,10,14,1,0,0,0,60,4,0,7,118,39,0,6,2,2,5,31,17,0,0,0,3,0,10,0,28,3,0,0,0,0,12,9,232,13
OTU6571,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU6575,0,0,0,2,1,0,8,0,2,0,0,2,1,0,0,0,34,1,0,0,7,1,0,1,0,0,0,20,3,0,1,8,3,1,9,3,15,0,5,4,0,0,1,0,0,0,0,0,0,0,8,7,11,0
OTU6576,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,1,0,0,3,0
OTU6579,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,82,1,2,112,24,10,6,62,15,35,0,9,0,130,63,21,21,0,0,0,0,21,122,6,25,131
OTU658,30,35,11,7,17,3,94,12,4,0,82,128,1,0,0,33,11,52,0,31,6,24,2,5,8,45,55,0,5,0,2,0,7,0,0,20,0,0,46,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0
OTU6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6591,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6593,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
OTU6598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6599,3,2,2,0,0,0,8,8,8,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,1,15,0,2,0,3,6,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,3
OTU66,0,0,0,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,0,1,1,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0
OTU6602,0,15,6,3,6,0,0,0,5,0,42,42,1,0,0,6,10,0,0,9,3,0,0,0,0,0,0,5,0,0,2,0,0,10,1004,685,2,0,0,0,0,11,8,14,75,0,0,0,0,0,13,144,115,46
OTU6603,6,2,0,1,1,0,13,1,6,8,2,2,0,0,0,0,0,2,3,2,7,0,0,0,0,2,1,4,0,3,0,1,1,5,12,1,0,0,0,0,0,0,3,4,8,2,2,0,0,0,0,0,4,11
OTU6607,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
OTU6608,0,7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1
OTU6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
OTU6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0
OTU6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU6624,20,0,7,0,0,7,4,6,17,0,0,0,1,0,1,5,16,4,10,0,3,0,0,0,11,22,7,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,1,5,0,20,0,0,0,0,0,0,9
OTU6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,6,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,2,6,5
OTU6627,0,3,0,0,0,0,5,2,2,15,15,0,0,0,0,5,0,0,12,0,5,2,0,1,3,0,0,47,221,67,0,0,0,110,15,7,63,171,2,3,122,9,11,36,11,0,0,0,0,14,66,18,4,97
OTU6629,9,6,0,5,3,1,3,2,4,0,7,0,0,0,0,3,1,11,0,0,1,0,0,0,6,0,2,10,0,11,1,67,13,0,44,39,23,0,1,11,18,29,30,9,25,3,0,0,2,11,93,20,16,72
OTU663,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6631,1,3,0,0,0,0,0,2,2,11,2,1,0,0,0,8,1,4,0,1,2,0,0,0,4,1,1,0,0,7,0,6,0,3,3,4,0,2,0,1,0,1,9,7,26,3,0,1,0,0,1,6,7,28
OTU6641,17,12,0,0,0,0,5,1,7,30,29,14,0,0,0,8,19,12,2,9,5,0,0,0,0,0,2,1,0,0,3,12,4,5,1,10,0,0,4,0,0,4,1,2,0,0,0,0,0,0,7,0,0,2
OTU6642,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU6643,2,3,2,2,0,0,0,0,0,0,0,22,0,0,0,28,3,22,14,7,4,0,1,0,20,48,80,0,7,11,0,90,13,0,68,49,9,4,0,5,0,3,37,5,32,24,0,0,0,0,112,6,26,146
OTU6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
OTU6646,13,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6647,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,4,0,0,0,0,16,6,0,0,0,0,0,0,0,0,7,11,2,0,0,0,0,1,1,1
OTU665,52,78,8,2,1,3,23,5,8,0,84,44,0,0,0,59,32,26,8,5,1,9,1,0,20,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OTU6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6677,0,38,7,1,6,3,6,150,102,3,0,0,11,0,2,0,0,0,59,50,77,70,8,5,0,2,7,0,1,12,5,9,5,0,1,6,1,0,24,6,0,28,4,0,38,0,3,0,1,27,9,12,0,18
OTU6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
OTU6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OTU6684,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,3,0
OTU6688,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,9,5,0,0,0,1,0,0,0,37,7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5,1,2,5,0,0,0,0,0,0,0,5,36
OTU669,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,19,0,0,1,0,0,7,12,0,0,0,0,0,0,0,0,4
