OTU,FConL1,FConL2,FConL3,FFAL1,FFAL2,FFAL3,FHAL1,FHAL2,FHAL3,VConL1,VConL2,VConL3,VFAL1,VFAL2,VFAL3,VHAL1,VHAL2,VHAL3
OTU4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4670,0,6,0,1,0,0,17,0,24,12,0,0,17,1,0,0,1,0
OTU4671,0,0,2,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0
OTU4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4677,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0
OTU4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU468,314,120,83,467,178,332,617,62,78,99,260,108,31,38,54,47,269,249
OTU4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4684,0,0,0,0,0,54,9,0,0,8,16,4,19,0,3,0,0,0
OTU4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4696,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
OTU470,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
OTU4700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
OTU4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4704,0,6,0,0,0,0,6,0,3,19,0,0,1,0,3,0,0,0
OTU4705,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
OTU4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU471,0,0,0,0,0,18,0,0,0,1,0,0,4,0,3,0,0,0
OTU4713,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4717,0,16,0,0,0,0,2,0,0,7,0,0,11,1,16,0,0,0
OTU4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4719,6,8,31,10,0,0,80,113,177,28,1,48,73,35,31,56,179,149
OTU472,15,15,0,36,39,95,0,0,1,0,0,0,0,0,0,0,0,0
OTU4721,0,0,0,0,0,0,0,0,5,8,0,0,13,0,1,0,0,0
OTU4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4727,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU4728,0,20,7,0,0,0,21,8,25,5,0,73,1,17,84,65,138,114
OTU473,56,19,0,50,0,75,0,0,1,3,60,9,19,6,0,3,0,42
OTU4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4732,32,6,0,0,0,0,0,0,1,3,25,23,0,0,0,17,0,0
OTU4733,0,0,0,0,0,0,7,7,6,0,0,0,0,0,3,0,0,0
OTU4734,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0
OTU4737,0,0,0,0,0,0,4,11,0,0,0,0,0,0,2,0,0,0
OTU4738,0,0,0,0,0,0,0,5,12,0,0,0,0,0,8,0,0,0
OTU4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4740,0,0,0,0,11,0,8,5,8,3,0,1,5,0,3,0,0,0
OTU4741,0,5,0,0,0,0,8,0,21,3,0,1,7,2,10,5,2,18
OTU4742,0,0,0,0,0,0,9,5,12,43,0,0,78,0,47,0,0,0
OTU4745,4,0,0,0,0,0,9,0,1,5,0,0,3,0,7,0,0,0
OTU4750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4778,0,0,0,0,0,0,15,6,10,0,0,0,1,5,0,26,39,0
OTU4779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
OTU478,0,0,0,0,0,31,0,0,3,1,0,0,2,0,0,0,0,0
OTU4784,0,0,0,0,2,2,0,0,0,0,0,1,0,17,0,0,0,0
OTU4789,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU479,4,1,0,8,0,3,1,1,2,0,0,1,0,1,0,2,0,0
OTU4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4794,23,0,0,0,16,0,16,0,4,39,0,12,50,7,40,0,1,1
OTU4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU48,1,7,1791,0,0,67,62,54,26,132,13,0,204,8,3,0,0,0
OTU4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4807,0,0,1,0,15,0,0,1,3,0,0,0,0,8,4,0,0,0
OTU4808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4812,5,0,0,0,0,0,4,2,20,1,0,0,0,1,31,0,0,0
OTU4814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4820,59,25,14,0,0,13,0,6,2,0,0,0,0,0,1,0,0,0
OTU4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4823,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
OTU4824,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0
OTU4826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4827,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU483,4,0,0,1,3,0,0,2,0,3,1,46,5,4,0,14,1,3
OTU4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4835,0,0,0,0,0,0,0,3,0,1,0,0,9,0,3,0,0,0
OTU4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU484,1,0,0,0,0,0,11,11,17,0,0,0,8,7,1,0,0,0
OTU4841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4844,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0
OTU4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4847,5,0,25,0,0,0,30,15,16,27,25,32,0,0,0,0,0,0
OTU4848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0
OTU4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4854,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4856,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4866,0,0,1,0,1,0,0,0,0,1,0,0,0,2,3,0,5,0
OTU487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU4872,84,118,7,147,148,0,0,0,25,1,8,0,3,6,95,0,1,0
OTU4873,1,0,4,70,0,0,0,1,4,0,1,0,0,19,0,29,0,0
OTU4875,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0
OTU4878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OTU4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4880,4,5,0,2,4,8,0,5,3,1,0,36,2,8,0,12,1,1
OTU4882,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU4884,0,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,0,1
OTU4885,0,0,0,0,0,0,5,11,3,0,0,0,0,0,0,0,0,0
OTU4886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4888,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
OTU4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU4898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU49,126,200,119,38,17,141,82,62,93,5,7,27,2,24,12,13,0,0
OTU490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4904,0,0,19,0,0,0,2,0,0,15,0,4,12,0,5,0,0,0
OTU4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4908,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4912,0,0,0,3,0,0,17,21,2,0,0,0,0,0,3,0,0,0
OTU4913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4916,1,0,0,0,14,0,10,1,4,33,0,12,0,0,0,0,0,0
OTU4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4933,2,16,12,0,0,0,23,26,34,8,16,0,0,0,0,7,11,25
OTU4935,30,25,13,19,17,6,6,3,16,6,15,1,3,4,1,6,0,0
OTU4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4939,0,0,0,0,0,0,0,0,0,5,0,0,9,0,1,0,0,0
OTU494,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
OTU4940,0,0,0,0,0,0,3,2,0,0,0,12,0,0,0,0,0,0
OTU4941,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0
OTU4942,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0
OTU4943,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
OTU4946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4952,0,0,0,0,0,0,5,6,0,55,17,0,66,279,0,0,0,0
OTU4953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4954,20,3,9,27,0,16,28,15,31,41,0,0,51,0,10,16,0,0
OTU4957,20,0,1,0,0,0,10,0,1,0,0,0,0,0,2,0,0,0
OTU4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4970,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OTU4972,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4974,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
OTU4975,18,26,14,0,0,0,55,47,31,4,8,15,0,0,0,0,0,2
OTU498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4983,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0
OTU4985,0,5,0,0,0,0,0,0,0,2,0,0,1,0,7,0,0,0
OTU4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4989,1,7,3,0,1,0,5,4,2,0,0,14,0,1,0,1,1,0
OTU499,10,4,20,0,0,0,44,31,82,0,0,0,0,1,21,0,0,0
OTU4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5001,0,0,0,0,0,0,0,0,4,6,0,0,4,0,0,0,0,0
OTU5005,3,0,4,0,0,33,3,8,4,0,12,0,0,0,1,19,2,2
OTU5009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5013,0,0,0,0,0,0,1,0,0,1,0,6,0,1,0,0,0,3
OTU5017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5021,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0
OTU5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5028,0,0,0,0,0,0,0,0,0,13,0,1,0,0,21,0,0,0
OTU503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
OTU5031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU5032,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
OTU5033,18,5,3,10,0,25,0,4,0,14,16,147,78,40,0,68,14,31
OTU5034,0,0,0,0,0,0,0,0,0,11,0,0,6,0,1,0,0,0
OTU5035,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU504,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0
OTU5048,1,0,0,0,0,0,2,0,3,2,0,0,3,1,26,5,0,0
OTU5051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5053,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU5060,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
OTU5061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU507,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5070,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
OTU5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5073,9,3,0,0,0,0,0,0,0,0,37,18,0,0,0,0,0,0
OTU508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
OTU5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5082,0,3,0,0,0,2,1,3,0,0,1,22,3,6,0,11,0,0
OTU5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5086,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0
OTU5090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5091,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
OTU5095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OTU5098,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
OTU51,2,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
OTU510,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU5101,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
OTU5106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU511,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5115,18,11,0,0,6,0,11,2,2,34,4,0,49,10,14,0,0,0
OTU5119,0,0,2,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0
OTU512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5120,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
OTU5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5133,1,3,0,4,7,2,11,12,5,21,1,132,43,37,1,32,2,6
OTU5135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5167,70,84,7,52,52,9,1,1,7,0,0,7,0,1,0,1,0,0
OTU5169,0,0,0,0,0,0,0,0,3,24,40,0,16,0,2,0,38,0
OTU517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5171,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU5173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU5175,38,95,0,0,0,0,46,12,17,12,34,21,0,0,0,144,0,0
OTU5177,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5181,1,1,0,0,0,0,6,6,5,1,0,8,0,2,5,10,7,8
OTU5182,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
OTU5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5187,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU5188,42,25,1,4,1,12,85,32,39,9,1,0,0,0,0,0,0,0
OTU5196,0,7,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0
OTU5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
OTU5202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
OTU5203,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0
OTU5204,3,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,5,0
OTU5205,0,0,5,0,0,1,1,0,0,1,2,0,0,0,3,0,0,4
OTU5207,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5213,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0
OTU5214,5,0,0,0,0,0,7,0,1,2,0,0,2,0,6,0,0,0
OTU5217,12,12,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0
OTU5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5220,5,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5224,2,9,1,0,0,0,1,2,7,2,0,21,0,0,0,0,0,0
OTU5227,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
OTU5229,0,0,0,0,0,0,0,0,1,0,12,39,0,0,0,0,0,0
OTU5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5233,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
OTU5234,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU524,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0
OTU5240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU5243,9,3,0,2,2,4,7,3,2,2,0,5,0,0,0,0,0,0
OTU5246,0,3,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
OTU5247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5249,0,2,3,3,0,0,2,1,2,0,4,18,0,0,0,3,4,0
OTU525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5250,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OTU5251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU5253,0,0,0,0,0,0,0,0,9,0,0,0,2,3,0,0,0,0
OTU5254,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU5255,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0
OTU5257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU5258,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU5259,0,7,0,0,0,0,3,24,5,0,0,0,0,0,0,0,0,0
OTU526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU5260,7,4,3,15,4,6,2,4,5,0,3,15,0,4,1,14,25,4
OTU5262,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0
OTU5264,0,0,3,0,0,0,0,12,1,0,0,21,0,0,1,0,0,0
OTU5265,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU5266,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU5267,0,0,0,0,0,0,0,7,0,1,0,0,1,1,8,0,0,0
OTU527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5270,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0
OTU5271,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0
OTU5277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU528,0,0,0,0,0,0,7,4,0,2,0,11,0,0,0,0,0,0
OTU5280,0,0,0,1,8,0,2,0,1,4,0,0,7,0,6,0,0,0
OTU5282,17,0,2,0,0,0,22,4,6,0,50,34,0,0,0,0,0,0
OTU5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
OTU5286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
OTU5291,0,0,0,0,0,0,0,0,2,0,1,0,0,1,10,15,0,0
OTU5292,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU5293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0
OTU5295,1,0,0,0,0,0,4,0,2,4,2,8,1,0,3,7,0,0
OTU5297,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,17,0,0
OTU5298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
OTU53,0,0,7,0,0,0,0,3,5,0,3,22,0,0,0,20,0,0
OTU530,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0
OTU5301,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
OTU5307,0,0,13,0,0,0,0,0,0,1,0,0,1,0,1,49,0,0
OTU5308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU5309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5335,16,6,5,3,1,3,4,4,3,5,6,27,1,15,7,62,0,0
OTU5338,35,0,0,0,0,0,13,1,8,6,0,13,0,0,2,10,0,0
OTU534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU5353,0,0,0,0,0,0,0,0,0,0,0,44,0,4,8,65,19,14
OTU5355,4,14,0,0,0,0,4,0,3,1,2,11,0,0,0,41,0,0
OTU5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU5361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5363,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU5364,36,4,16,0,14,0,16,8,29,26,1123,350,111,47,3,171,265,293
OTU5366,0,0,0,14,0,0,18,5,0,0,2,0,0,0,0,30,0,0
OTU5367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0
OTU537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5373,0,11,0,0,0,0,0,0,5,18,0,0,0,2,17,13,31,107
OTU5374,0,13,0,0,0,0,10,8,3,0,0,0,0,0,0,11,0,0
OTU5378,6,0,0,0,0,0,4,18,0,0,21,7,0,0,0,31,0,0
OTU538,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
OTU5383,0,14,0,0,0,0,7,0,0,0,0,0,0,0,11,22,25,0
OTU5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0
OTU5386,0,0,0,6,0,13,11,0,1,0,19,0,0,0,0,40,0,0
OTU5388,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
OTU5389,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,0,0
OTU5392,0,0,0,0,4,0,2,0,0,5,0,0,0,0,0,3,0,0
OTU5393,0,0,0,13,0,0,0,0,4,0,0,0,0,0,6,6,0,0
OTU5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
OTU54,0,25,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU540,4,0,0,0,0,0,1,3,14,0,17,0,0,0,3,0,0,0
OTU5400,51,30,15,0,34,13,9,19,14,17,83,6,39,13,54,84,103,173
